candidate_id,skill_id,skill_name,skill_level,years_of_experience
CAND0327,SK011,Power Automate,Intermediate,1.6
CAND0327,SK018,DAX,Intermediate,0.2
CAND0327,SK020,Statistics,Advanced,3.1
CAND0328,SK002,Excel,Intermediate,0.5
CAND0328,SK003,Power BI,Advanced,3.5
CAND0328,SK004,Python,Intermediate,1.6
CAND0328,SK011,Power Automate,Intermediate,3.1
CAND0328,SK016,Problem Solving,Beginner,1.8
CAND0329,SK001,SQL,Advanced,1.8
CAND0329,SK004,Python,Advanced,2.5
CAND0329,SK006,Data Cleaning,Intermediate,2.3
CAND0329,SK009,Talent Intelligence,Intermediate,2.0
CAND0329,SK014,LLMs,Intermediate,3.0
CAND0329,SK018,DAX,Beginner,2.5
CAND0330,SK002,Excel,Intermediate,0.7
CAND0330,SK004,Python,Intermediate,4.0
CAND0330,SK007,Dashboarding,Beginner,4.8
CAND0330,SK009,Talent Intelligence,Advanced,0.2
CAND0330,SK010,Automation,Advanced,1.5
CAND0330,SK011,Power Automate,Advanced,4.3
CAND0330,SK019,ETL,Beginner,2.5
CAND0331,SK002,Excel,Advanced,0.4
CAND0331,SK004,Python,Beginner,4.8
CAND0331,SK007,Dashboarding,Advanced,1.4
CAND0331,SK010,Automation,Intermediate,4.3
CAND0331,SK012,APIs,Intermediate,3.1
CAND0331,SK018,DAX,Intermediate,1.4
CAND0332,SK001,SQL,Advanced,1.8
CAND0332,SK005,Pandas,Intermediate,0.7
CAND0332,SK009,Talent Intelligence,Intermediate,1.5
CAND0332,SK016,Problem Solving,Advanced,3.2
CAND0332,SK018,DAX,Intermediate,0.7
CAND0333,SK001,SQL,Beginner,4.2
CAND0333,SK003,Power BI,Advanced,3.8
CAND0333,SK004,Python,Intermediate,2.5
CAND0333,SK007,Dashboarding,Advanced,1.6
CAND0333,SK011,Power Automate,Intermediate,1.9
CAND0333,SK012,APIs,Advanced,0.7
CAND0333,SK015,Communication,Intermediate,2.1
CAND0333,SK018,DAX,Beginner,4.0
CAND0333,SK020,Statistics,Advanced,3.9
CAND0334,SK004,Python,Intermediate,2.3
CAND0334,SK006,Data Cleaning,Intermediate,0.3
CAND0334,SK007,Dashboarding,Beginner,1.4
CAND0334,SK008,Recruitment Analytics,Advanced,5.0
CAND0334,SK014,LLMs,Intermediate,3.2
CAND0334,SK020,Statistics,Beginner,1.4
CAND0335,SK004,Python,Advanced,3.6
CAND0335,SK006,Data Cleaning,Intermediate,4.7
CAND0335,SK008,Recruitment Analytics,Intermediate,3.6
CAND0335,SK009,Talent Intelligence,Intermediate,0.4
CAND0335,SK010,Automation,Intermediate,0.3
CAND0335,SK016,Problem Solving,Advanced,4.2
CAND0335,SK019,ETL,Beginner,0.3
CAND0336,SK001,SQL,Intermediate,3.0
CAND0336,SK002,Excel,Intermediate,2.8
CAND0336,SK004,Python,Advanced,3.1
CAND0336,SK012,APIs,Advanced,1.7
CAND0336,SK015,Communication,Advanced,0.7
CAND0336,SK019,ETL,Advanced,0.9
CAND0336,SK020,Statistics,Advanced,4.0
CAND0337,SK004,Python,Beginner,2.0
CAND0337,SK006,Data Cleaning,Advanced,4.0
CAND0337,SK008,Recruitment Analytics,Advanced,2.7
CAND0337,SK011,Power Automate,Intermediate,0.4
CAND0337,SK013,Machine Learning,Beginner,2.4
CAND0337,SK014,LLMs,Beginner,2.8
CAND0337,SK015,Communication,Beginner,1.5
CAND0337,SK018,DAX,Beginner,4.8
CAND0338,SK001,SQL,Intermediate,1.0
CAND0338,SK002,Excel,Advanced,1.7
CAND0338,SK003,Power BI,Advanced,1.3
CAND0338,SK004,Python,Intermediate,4.3
CAND0338,SK007,Dashboarding,Beginner,1.7
CAND0338,SK012,APIs,Advanced,3.9
CAND0339,SK001,SQL,Beginner,4.6
CAND0339,SK003,Power BI,Advanced,3.7
CAND0339,SK004,Python,Intermediate,3.9
CAND0339,SK009,Talent Intelligence,Intermediate,4.2
CAND0339,SK012,APIs,Advanced,4.1
CAND0339,SK013,Machine Learning,Intermediate,4.2
CAND0339,SK014,LLMs,Advanced,1.0
CAND0339,SK015,Communication,Intermediate,1.1
CAND0340,SK003,Power BI,Advanced,0.7
CAND0340,SK004,Python,Beginner,3.4
CAND0340,SK005,Pandas,Beginner,4.0
CAND0340,SK008,Recruitment Analytics,Beginner,0.6
CAND0340,SK009,Talent Intelligence,Advanced,3.4
CAND0340,SK015,Communication,Intermediate,4.4
CAND0340,SK016,Problem Solving,Intermediate,0.6
CAND0340,SK018,DAX,Beginner,3.0
CAND0341,SK001,SQL,Intermediate,4.6
CAND0341,SK002,Excel,Advanced,1.2
CAND0341,SK005,Pandas,Intermediate,3.5
CAND0341,SK006,Data Cleaning,Intermediate,1.5
CAND0341,SK010,Automation,Beginner,0.7
CAND0341,SK011,Power Automate,Beginner,4.0
CAND0341,SK013,Machine Learning,Advanced,2.8
CAND0341,SK015,Communication,Advanced,1.8
CAND0341,SK016,Problem Solving,Beginner,2.0
CAND0341,SK019,ETL,Intermediate,1.1
CAND0342,SK002,Excel,Advanced,3.0
CAND0342,SK005,Pandas,Intermediate,4.2
CAND0342,SK007,Dashboarding,Advanced,2.3
CAND0342,SK011,Power Automate,Intermediate,3.9
CAND0343,SK001,SQL,Beginner,1.2
CAND0343,SK002,Excel,Intermediate,1.5
CAND0343,SK003,Power BI,Beginner,4.5
CAND0343,SK009,Talent Intelligence,Beginner,1.1
CAND0343,SK011,Power Automate,Beginner,2.8
CAND0343,SK013,Machine Learning,Intermediate,0.3
CAND0343,SK014,LLMs,Beginner,2.6
CAND0343,SK016,Problem Solving,Intermediate,4.6
CAND0343,SK018,DAX,Intermediate,4.6
CAND0343,SK020,Statistics,Beginner,3.7
CAND0344,SK002,Excel,Beginner,3.8
CAND0344,SK004,Python,Intermediate,0.2
CAND0344,SK014,LLMs,Intermediate,3.3
CAND0344,SK016,Problem Solving,Advanced,4.2
CAND0344,SK020,Statistics,Advanced,2.2
CAND0345,SK001,SQL,Beginner,3.4
CAND0345,SK002,Excel,Beginner,2.6
CAND0345,SK004,Python,Advanced,1.3
CAND0345,SK005,Pandas,Beginner,4.5
CAND0345,SK010,Automation,Advanced,1.0
CAND0345,SK016,Problem Solving,Intermediate,3.3
CAND0346,SK001,SQL,Advanced,3.8
CAND0346,SK002,Excel,Advanced,3.5
CAND0346,SK004,Python,Intermediate,4.0
CAND0346,SK009,Talent Intelligence,Intermediate,4.0
CAND0346,SK010,Automation,Advanced,0.4
CAND0346,SK014,LLMs,Advanced,3.7
CAND0346,SK015,Communication,Intermediate,3.3
CAND0346,SK017,Market Research,Beginner,1.6
CAND0346,SK018,DAX,Intermediate,4.1
CAND0347,SK002,Excel,Advanced,0.7
CAND0347,SK004,Python,Intermediate,5.0
CAND0347,SK015,Communication,Beginner,3.0
CAND0347,SK020,Statistics,Intermediate,4.8
CAND0348,SK001,SQL,Intermediate,4.8
CAND0348,SK002,Excel,Intermediate,4.0
CAND0348,SK004,Python,Beginner,1.0
CAND0348,SK006,Data Cleaning,Intermediate,2.9
CAND0348,SK008,Recruitment Analytics,Beginner,2.8
CAND0348,SK009,Talent Intelligence,Advanced,2.4
CAND0348,SK010,Automation,Intermediate,2.7
CAND0348,SK011,Power Automate,Beginner,4.4
CAND0349,SK002,Excel,Beginner,4.4
CAND0349,SK004,Python,Intermediate,4.3
CAND0349,SK007,Dashboarding,Intermediate,1.7
CAND0349,SK008,Recruitment Analytics,Intermediate,2.0
CAND0349,SK010,Automation,Beginner,3.9
CAND0349,SK011,Power Automate,Advanced,1.9
CAND0349,SK012,APIs,Beginner,4.4
CAND0349,SK016,Problem Solving,Advanced,0.6
CAND0349,SK020,Statistics,Beginner,4.6
CAND0350,SK001,SQL,Advanced,3.0
CAND0350,SK002,Excel,Intermediate,2.9
CAND0350,SK005,Pandas,Beginner,4.7
CAND0350,SK007,Dashboarding,Intermediate,4.1
CAND0350,SK008,Recruitment Analytics,Advanced,2.4
CAND0350,SK018,DAX,Intermediate,4.7
CAND0351,SK001,SQL,Advanced,1.7
CAND0351,SK002,Excel,Beginner,1.4
CAND0351,SK007,Dashboarding,Advanced,2.0
CAND0351,SK016,Problem Solving,Intermediate,0.6
CAND0352,SK001,SQL,Intermediate,3.9
CAND0352,SK002,Excel,Intermediate,2.4
CAND0352,SK004,Python,Advanced,2.3
CAND0352,SK007,Dashboarding,Beginner,0.2
CAND0352,SK008,Recruitment Analytics,Intermediate,1.3
CAND0352,SK009,Talent Intelligence,Intermediate,4.7
CAND0352,SK011,Power Automate,Advanced,4.2
CAND0352,SK018,DAX,Advanced,4.0
CAND0352,SK019,ETL,Intermediate,3.4
CAND0353,SK001,SQL,Advanced,4.2
CAND0353,SK002,Excel,Advanced,2.4
CAND0353,SK003,Power BI,Intermediate,4.5
CAND0353,SK008,Recruitment Analytics,Intermediate,5.0
CAND0353,SK016,Problem Solving,Intermediate,0.8
CAND0353,SK018,DAX,Beginner,1.7
CAND0354,SK001,SQL,Beginner,4.3
CAND0354,SK002,Excel,Intermediate,1.0
CAND0354,SK004,Python,Beginner,2.4
CAND0354,SK007,Dashboarding,Advanced,4.5
CAND0354,SK010,Automation,Intermediate,4.1
CAND0354,SK014,LLMs,Advanced,4.5
CAND0354,SK015,Communication,Intermediate,2.2
CAND0354,SK018,DAX,Beginner,0.7
CAND0355,SK001,SQL,Advanced,1.9
CAND0355,SK002,Excel,Intermediate,2.4
CAND0355,SK004,Python,Advanced,2.9
CAND0355,SK013,Machine Learning,Intermediate,0.9
CAND0355,SK016,Problem Solving,Intermediate,3.5
CAND0355,SK019,ETL,Beginner,1.6
CAND0355,SK020,Statistics,Intermediate,1.5
CAND0356,SK001,SQL,Intermediate,3.8
CAND0356,SK007,Dashboarding,Beginner,4.2
CAND0356,SK017,Market Research,Intermediate,3.7
CAND0356,SK019,ETL,Advanced,3.1
CAND0357,SK001,SQL,Intermediate,4.5
CAND0357,SK003,Power BI,Intermediate,3.1
CAND0357,SK005,Pandas,Intermediate,0.4
CAND0357,SK007,Dashboarding,Advanced,1.2
CAND0357,SK009,Talent Intelligence,Advanced,4.5
CAND0357,SK013,Machine Learning,Intermediate,0.9
CAND0357,SK014,LLMs,Beginner,2.6
CAND0357,SK017,Market Research,Advanced,1.1
CAND0358,SK001,SQL,Advanced,4.0
CAND0358,SK002,Excel,Intermediate,2.8
CAND0358,SK003,Power BI,Advanced,4.6
CAND0358,SK004,Python,Intermediate,1.2
CAND0358,SK006,Data Cleaning,Beginner,1.1
CAND0358,SK008,Recruitment Analytics,Beginner,0.4
CAND0358,SK015,Communication,Beginner,1.2
CAND0358,SK018,DAX,Advanced,4.7
CAND0358,SK020,Statistics,Intermediate,1.5
CAND0359,SK001,SQL,Advanced,1.9
CAND0359,SK004,Python,Beginner,1.1
CAND0359,SK009,Talent Intelligence,Intermediate,2.8
CAND0359,SK013,Machine Learning,Intermediate,1.8
CAND0359,SK020,Statistics,Beginner,3.1
CAND0360,SK001,SQL,Intermediate,4.3
CAND0360,SK004,Python,Intermediate,1.4
CAND0360,SK005,Pandas,Advanced,1.8
CAND0360,SK008,Recruitment Analytics,Advanced,2.5
CAND0360,SK011,Power Automate,Intermediate,1.4
CAND0360,SK017,Market Research,Beginner,4.8
CAND0361,SK001,SQL,Intermediate,3.8
CAND0361,SK002,Excel,Intermediate,4.9
CAND0361,SK003,Power BI,Intermediate,1.8
CAND0361,SK005,Pandas,Beginner,2.5
CAND0361,SK006,Data Cleaning,Intermediate,2.8
CAND0361,SK009,Talent Intelligence,Advanced,4.8
CAND0361,SK012,APIs,Advanced,2.1
CAND0361,SK017,Market Research,Advanced,1.1
CAND0361,SK019,ETL,Beginner,3.7
CAND0362,SK001,SQL,Advanced,4.5
CAND0362,SK003,Power BI,Advanced,2.1
CAND0362,SK004,Python,Intermediate,4.6
CAND0362,SK006,Data Cleaning,Advanced,3.9
CAND0362,SK008,Recruitment Analytics,Advanced,0.8
CAND0362,SK016,Problem Solving,Intermediate,2.9
CAND0363,SK001,SQL,Intermediate,1.0
CAND0363,SK002,Excel,Beginner,2.5
CAND0363,SK003,Power BI,Advanced,3.0
CAND0363,SK004,Python,Intermediate,1.6
CAND0363,SK005,Pandas,Intermediate,0.2
CAND0363,SK006,Data Cleaning,Beginner,3.8
CAND0363,SK007,Dashboarding,Advanced,2.9
CAND0363,SK013,Machine Learning,Beginner,2.5
CAND0363,SK016,Problem Solving,Beginner,1.8
CAND0363,SK017,Market Research,Advanced,0.4
CAND0364,SK001,SQL,Beginner,3.7
CAND0364,SK003,Power BI,Intermediate,1.9
CAND0364,SK005,Pandas,Intermediate,4.7
CAND0364,SK010,Automation,Beginner,2.1
CAND0364,SK011,Power Automate,Advanced,2.6
CAND0364,SK016,Problem Solving,Beginner,3.4
CAND0364,SK017,Market Research,Advanced,0.5
CAND0364,SK018,DAX,Intermediate,2.1
CAND0365,SK001,SQL,Intermediate,1.5
CAND0365,SK004,Python,Beginner,1.3
CAND0365,SK011,Power Automate,Advanced,2.1
CAND0365,SK012,APIs,Intermediate,2.8
CAND0365,SK015,Communication,Intermediate,1.6
CAND0366,SK001,SQL,Beginner,2.2
CAND0366,SK002,Excel,Beginner,4.3
CAND0366,SK003,Power BI,Intermediate,2.3
CAND0366,SK004,Python,Advanced,0.9
CAND0366,SK007,Dashboarding,Beginner,2.1
CAND0366,SK012,APIs,Beginner,1.5
CAND0366,SK016,Problem Solving,Advanced,2.8
CAND0366,SK017,Market Research,Advanced,3.6
CAND0366,SK020,Statistics,Advanced,3.2
CAND0367,SK002,Excel,Intermediate,3.4
CAND0367,SK004,Python,Beginner,3.2
CAND0367,SK012,APIs,Intermediate,0.6
CAND0367,SK020,Statistics,Beginner,0.4
CAND0368,SK002,Excel,Intermediate,3.0
CAND0368,SK003,Power BI,Beginner,3.8
CAND0368,SK004,Python,Advanced,1.8
CAND0368,SK005,Pandas,Beginner,3.0
CAND0368,SK008,Recruitment Analytics,Beginner,1.8
CAND0368,SK012,APIs,Advanced,4.6
CAND0368,SK018,DAX,Intermediate,4.1
CAND0368,SK019,ETL,Beginner,2.3
CAND0368,SK020,Statistics,Beginner,4.0
CAND0369,SK001,SQL,Intermediate,4.6
CAND0369,SK002,Excel,Intermediate,2.9
CAND0369,SK003,Power BI,Intermediate,4.2
CAND0369,SK006,Data Cleaning,Advanced,2.2
CAND0369,SK010,Automation,Intermediate,0.8
CAND0369,SK014,LLMs,Advanced,0.6
CAND0369,SK015,Communication,Advanced,1.3
CAND0369,SK018,DAX,Beginner,1.1
CAND0370,SK001,SQL,Advanced,4.4
CAND0370,SK002,Excel,Intermediate,3.2
CAND0370,SK003,Power BI,Intermediate,2.7
CAND0370,SK004,Python,Beginner,3.1
CAND0370,SK008,Recruitment Analytics,Intermediate,1.9
CAND0370,SK013,Machine Learning,Beginner,1.8
CAND0370,SK014,LLMs,Intermediate,3.8
CAND0370,SK015,Communication,Intermediate,1.3
CAND0370,SK016,Problem Solving,Advanced,4.4
CAND0370,SK018,DAX,Advanced,0.4
CAND0370,SK019,ETL,Beginner,3.1
CAND0371,SK001,SQL,Beginner,3.7
CAND0371,SK002,Excel,Advanced,1.6
CAND0371,SK003,Power BI,Advanced,0.5
CAND0371,SK004,Python,Advanced,1.9
CAND0371,SK005,Pandas,Beginner,2.5
CAND0371,SK008,Recruitment Analytics,Beginner,1.6
CAND0371,SK009,Talent Intelligence,Beginner,2.1
CAND0371,SK010,Automation,Advanced,3.9
CAND0371,SK019,ETL,Advanced,4.2
CAND0372,SK001,SQL,Beginner,3.6
CAND0372,SK002,Excel,Intermediate,4.6
CAND0372,SK004,Python,Advanced,4.9
CAND0372,SK005,Pandas,Beginner,3.5
CAND0372,SK008,Recruitment Analytics,Beginner,2.4
CAND0372,SK009,Talent Intelligence,Beginner,4.7
CAND0372,SK012,APIs,Beginner,3.8
CAND0373,SK001,SQL,Beginner,4.4
CAND0373,SK003,Power BI,Advanced,0.5
CAND0373,SK004,Python,Intermediate,0.8
CAND0373,SK006,Data Cleaning,Advanced,4.0
CAND0373,SK009,Talent Intelligence,Beginner,4.9
CAND0373,SK010,Automation,Advanced,2.7
CAND0373,SK013,Machine Learning,Advanced,1.5
CAND0374,SK001,SQL,Intermediate,4.0
CAND0374,SK002,Excel,Beginner,4.9
CAND0374,SK006,Data Cleaning,Beginner,4.3
CAND0374,SK008,Recruitment Analytics,Beginner,4.0
CAND0374,SK010,Automation,Beginner,2.3
CAND0374,SK011,Power Automate,Beginner,3.8
CAND0374,SK018,DAX,Intermediate,3.7
CAND0374,SK020,Statistics,Beginner,2.1
CAND0375,SK001,SQL,Intermediate,1.6
CAND0375,SK002,Excel,Intermediate,2.2
CAND0375,SK005,Pandas,Advanced,1.7
CAND0375,SK007,Dashboarding,Beginner,2.4
CAND0376,SK001,SQL,Intermediate,3.1
CAND0376,SK002,Excel,Advanced,3.6
CAND0376,SK004,Python,Beginner,3.7
CAND0376,SK005,Pandas,Intermediate,4.8
CAND0376,SK008,Recruitment Analytics,Intermediate,4.7
CAND0376,SK009,Talent Intelligence,Beginner,3.2
CAND0376,SK011,Power Automate,Intermediate,4.8
CAND0376,SK012,APIs,Advanced,3.0
CAND0376,SK019,ETL,Advanced,0.3
CAND0377,SK001,SQL,Beginner,1.4
CAND0377,SK004,Python,Advanced,0.7
CAND0377,SK006,Data Cleaning,Beginner,1.4
CAND0377,SK007,Dashboarding,Intermediate,1.3
CAND0377,SK009,Talent Intelligence,Intermediate,1.4
CAND0377,SK012,APIs,Advanced,1.2
CAND0377,SK018,DAX,Beginner,4.9
CAND0377,SK019,ETL,Intermediate,1.7
CAND0378,SK001,SQL,Intermediate,1.0
CAND0378,SK004,Python,Beginner,1.3
CAND0378,SK005,Pandas,Beginner,1.8
CAND0378,SK009,Talent Intelligence,Beginner,2.1
CAND0378,SK010,Automation,Beginner,1.4
CAND0378,SK016,Problem Solving,Beginner,1.8
CAND0379,SK001,SQL,Advanced,4.8
CAND0379,SK003,Power BI,Intermediate,3.2
CAND0379,SK004,Python,Advanced,0.5
CAND0379,SK012,APIs,Beginner,0.9
CAND0379,SK016,Problem Solving,Advanced,4.1
CAND0379,SK018,DAX,Advanced,1.6
CAND0380,SK003,Power BI,Beginner,2.7
CAND0380,SK004,Python,Beginner,4.7
CAND0380,SK006,Data Cleaning,Advanced,0.6
CAND0380,SK010,Automation,Beginner,4.3
CAND0380,SK013,Machine Learning,Advanced,4.9
CAND0380,SK016,Problem Solving,Intermediate,4.5
CAND0380,SK018,DAX,Intermediate,3.6
CAND0381,SK001,SQL,Intermediate,2.6
CAND0381,SK002,Excel,Beginner,4.5
CAND0381,SK003,Power BI,Intermediate,2.3
CAND0381,SK004,Python,Beginner,1.0
CAND0381,SK009,Talent Intelligence,Advanced,3.2
CAND0381,SK010,Automation,Beginner,4.9
CAND0381,SK016,Problem Solving,Intermediate,1.4
CAND0382,SK001,SQL,Beginner,2.4
CAND0382,SK002,Excel,Beginner,1.7
CAND0382,SK003,Power BI,Intermediate,0.9
CAND0382,SK004,Python,Intermediate,3.1
CAND0382,SK005,Pandas,Advanced,2.0
CAND0382,SK012,APIs,Intermediate,3.4
CAND0382,SK014,LLMs,Intermediate,3.1
CAND0382,SK015,Communication,Intermediate,4.4
CAND0382,SK016,Problem Solving,Intermediate,1.1
CAND0383,SK001,SQL,Intermediate,3.7
CAND0383,SK002,Excel,Beginner,3.7
CAND0383,SK004,Python,Advanced,0.9
CAND0383,SK014,LLMs,Advanced,2.7
CAND0383,SK017,Market Research,Advanced,0.7
CAND0383,SK018,DAX,Advanced,1.2
CAND0384,SK002,Excel,Intermediate,0.6
CAND0384,SK004,Python,Advanced,1.9
CAND0384,SK007,Dashboarding,Intermediate,4.7
CAND0384,SK008,Recruitment Analytics,Beginner,5.0
CAND0384,SK013,Machine Learning,Advanced,0.4
CAND0384,SK019,ETL,Advanced,2.0
CAND0384,SK020,Statistics,Intermediate,3.8
CAND0385,SK001,SQL,Advanced,4.9
CAND0385,SK002,Excel,Beginner,3.4
CAND0385,SK003,Power BI,Intermediate,2.3
CAND0385,SK004,Python,Advanced,1.1
CAND0385,SK006,Data Cleaning,Beginner,1.9
CAND0385,SK008,Recruitment Analytics,Intermediate,0.3
CAND0385,SK013,Machine Learning,Advanced,1.3
CAND0385,SK016,Problem Solving,Advanced,3.6
CAND0385,SK020,Statistics,Beginner,4.8
CAND0386,SK001,SQL,Advanced,2.8
CAND0386,SK002,Excel,Intermediate,2.4
CAND0386,SK012,APIs,Beginner,1.4
CAND0386,SK013,Machine Learning,Intermediate,1.5
CAND0386,SK015,Communication,Beginner,4.7
CAND0386,SK017,Market Research,Intermediate,2.7
CAND0387,SK001,SQL,Intermediate,3.4
CAND0387,SK002,Excel,Intermediate,4.1
CAND0387,SK003,Power BI,Beginner,5.0
CAND0387,SK004,Python,Beginner,4.6
CAND0387,SK011,Power Automate,Beginner,2.6
CAND0387,SK012,APIs,Advanced,3.3
CAND0387,SK015,Communication,Beginner,3.0
CAND0387,SK016,Problem Solving,Beginner,0.3
CAND0387,SK020,Statistics,Beginner,0.8
CAND0388,SK001,SQL,Beginner,0.7
CAND0388,SK004,Python,Intermediate,3.5
CAND0388,SK007,Dashboarding,Intermediate,0.7
CAND0388,SK008,Recruitment Analytics,Beginner,4.2
CAND0388,SK011,Power Automate,Beginner,2.0
CAND0388,SK012,APIs,Advanced,2.5
CAND0388,SK013,Machine Learning,Beginner,0.3
CAND0388,SK014,LLMs,Beginner,0.9
CAND0388,SK016,Problem Solving,Advanced,0.5
CAND0388,SK020,Statistics,Intermediate,4.8
CAND0389,SK001,SQL,Advanced,0.4
CAND0389,SK002,Excel,Advanced,3.0
CAND0389,SK005,Pandas,Advanced,4.2
CAND0389,SK011,Power Automate,Advanced,4.3
CAND0389,SK019,ETL,Intermediate,3.2
CAND0389,SK020,Statistics,Beginner,2.7
CAND0390,SK001,SQL,Advanced,1.3
CAND0390,SK004,Python,Advanced,0.5
CAND0390,SK005,Pandas,Beginner,3.0
CAND0390,SK010,Automation,Intermediate,1.3
CAND0390,SK013,Machine Learning,Beginner,3.2
CAND0390,SK017,Market Research,Advanced,4.7
CAND0390,SK018,DAX,Beginner,2.6
CAND0391,SK002,Excel,Advanced,1.1
CAND0391,SK004,Python,Beginner,2.7
CAND0391,SK007,Dashboarding,Intermediate,1.0
CAND0391,SK009,Talent Intelligence,Intermediate,0.9
CAND0391,SK011,Power Automate,Intermediate,3.2
CAND0391,SK014,LLMs,Beginner,0.2
CAND0391,SK015,Communication,Beginner,1.4
CAND0392,SK002,Excel,Beginner,1.1
CAND0392,SK008,Recruitment Analytics,Beginner,3.4
CAND0392,SK010,Automation,Advanced,2.9
CAND0392,SK012,APIs,Beginner,4.2
CAND0392,SK013,Machine Learning,Beginner,4.6
CAND0393,SK001,SQL,Beginner,4.3
CAND0393,SK002,Excel,Beginner,3.0
CAND0393,SK003,Power BI,Intermediate,2.7
CAND0393,SK011,Power Automate,Intermediate,3.9
CAND0393,SK014,LLMs,Intermediate,3.2
CAND0393,SK017,Market Research,Beginner,3.0
CAND0394,SK003,Power BI,Intermediate,1.7
CAND0394,SK005,Pandas,Beginner,0.3
CAND0394,SK007,Dashboarding,Beginner,4.0
CAND0394,SK008,Recruitment Analytics,Intermediate,3.5
CAND0394,SK011,Power Automate,Beginner,1.4
CAND0394,SK014,LLMs,Advanced,4.2
CAND0394,SK020,Statistics,Beginner,3.7
CAND0395,SK001,SQL,Beginner,4.6
CAND0395,SK002,Excel,Beginner,3.5
CAND0395,SK003,Power BI,Intermediate,3.5
CAND0395,SK004,Python,Advanced,3.0
CAND0395,SK008,Recruitment Analytics,Beginner,4.6
CAND0395,SK010,Automation,Beginner,3.1
CAND0395,SK015,Communication,Beginner,3.4
CAND0395,SK020,Statistics,Intermediate,0.2
CAND0396,SK001,SQL,Beginner,4.1
CAND0396,SK003,Power BI,Advanced,0.8
CAND0396,SK009,Talent Intelligence,Intermediate,4.3
CAND0396,SK015,Communication,Intermediate,4.8
CAND0397,SK001,SQL,Beginner,2.7
CAND0397,SK002,Excel,Beginner,4.7
CAND0397,SK004,Python,Advanced,3.2
CAND0397,SK005,Pandas,Intermediate,0.2
CAND0397,SK007,Dashboarding,Intermediate,4.6
CAND0397,SK010,Automation,Advanced,3.6
CAND0397,SK014,LLMs,Beginner,1.7
CAND0397,SK016,Problem Solving,Beginner,2.3
CAND0397,SK020,Statistics,Advanced,3.4
CAND0398,SK001,SQL,Intermediate,2.4
CAND0398,SK002,Excel,Intermediate,3.4
CAND0398,SK007,Dashboarding,Advanced,2.4
CAND0398,SK010,Automation,Beginner,0.5
CAND0398,SK012,APIs,Beginner,0.7
CAND0398,SK015,Communication,Intermediate,3.9
CAND0398,SK017,Market Research,Intermediate,1.5
CAND0399,SK002,Excel,Beginner,1.2
CAND0399,SK004,Python,Intermediate,1.5
CAND0399,SK005,Pandas,Advanced,3.2
CAND0399,SK010,Automation,Advanced,4.6
CAND0399,SK011,Power Automate,Advanced,2.4
CAND0399,SK015,Communication,Advanced,4.7
CAND0399,SK016,Problem Solving,Beginner,3.1
CAND0399,SK019,ETL,Advanced,1.3
CAND0399,SK020,Statistics,Advanced,4.9
CAND0400,SK001,SQL,Intermediate,1.9
CAND0400,SK002,Excel,Beginner,3.6
CAND0400,SK003,Power BI,Advanced,0.4
CAND0400,SK006,Data Cleaning,Intermediate,4.6
CAND0400,SK007,Dashboarding,Intermediate,1.4
CAND0400,SK010,Automation,Advanced,4.2
CAND0400,SK013,Machine Learning,Beginner,0.3
CAND0400,SK020,Statistics,Advanced,3.1
CAND0401,SK001,SQL,Beginner,1.5
CAND0401,SK002,Excel,Intermediate,4.8
CAND0401,SK004,Python,Intermediate,2.4
CAND0401,SK006,Data Cleaning,Intermediate,4.4
CAND0401,SK010,Automation,Intermediate,3.9
CAND0401,SK011,Power Automate,Advanced,3.0
CAND0401,SK014,LLMs,Advanced,3.0
CAND0401,SK018,DAX,Advanced,1.4
CAND0402,SK001,SQL,Intermediate,4.0
CAND0402,SK002,Excel,Beginner,3.8
CAND0402,SK004,Python,Intermediate,2.5
CAND0402,SK008,Recruitment Analytics,Beginner,3.3
CAND0402,SK013,Machine Learning,Intermediate,3.0
CAND0402,SK015,Communication,Intermediate,3.1
CAND0403,SK002,Excel,Advanced,3.8
CAND0403,SK004,Python,Beginner,5.0
CAND0403,SK015,Communication,Intermediate,3.2
CAND0403,SK017,Market Research,Beginner,4.6
CAND0403,SK018,DAX,Intermediate,1.6
CAND0404,SK001,SQL,Advanced,1.7
CAND0404,SK002,Excel,Advanced,3.7
CAND0404,SK011,Power Automate,Advanced,4.6
CAND0404,SK012,APIs,Intermediate,4.7
CAND0404,SK014,LLMs,Beginner,2.9
CAND0404,SK015,Communication,Beginner,2.5
CAND0405,SK007,Dashboarding,Intermediate,3.2
CAND0405,SK008,Recruitment Analytics,Advanced,3.0
CAND0405,SK012,APIs,Intermediate,3.2
CAND0405,SK019,ETL,Intermediate,1.2
CAND0406,SK004,Python,Advanced,4.6
CAND0406,SK008,Recruitment Analytics,Intermediate,2.6
CAND0406,SK015,Communication,Advanced,3.7
CAND0406,SK016,Problem Solving,Beginner,4.0
CAND0406,SK017,Market Research,Advanced,4.1
CAND0406,SK019,ETL,Advanced,2.0
CAND0406,SK020,Statistics,Intermediate,4.9
CAND0407,SK002,Excel,Beginner,1.5
CAND0407,SK004,Python,Beginner,4.0
CAND0407,SK005,Pandas,Intermediate,4.6
CAND0407,SK013,Machine Learning,Intermediate,2.3
CAND0407,SK015,Communication,Beginner,2.3
CAND0407,SK016,Problem Solving,Intermediate,1.9
CAND0407,SK020,Statistics,Advanced,0.7
CAND0408,SK001,SQL,Advanced,2.9
CAND0408,SK002,Excel,Beginner,4.7
