application_id,stage_name,stage_rank,stage_date,stage_status,days_in_previous_stage
APP00521,Interview 2,5,2026-01-28,Completed,5
APP00521,Offer,6,2026-02-06,Completed,9
APP00521,Hired,7,2026-02-11,Completed,5
APP00522,Applied,1,2026-04-10,Completed,
APP00522,Screened,2,2026-04-13,Completed,3
APP00522,Shortlisted,3,2026-04-18,Completed,5
APP00522,Interview 1,4,2026-04-25,Rejected,7
APP00523,Applied,1,2026-03-24,Completed,
APP00523,Screened,2,2026-04-01,Completed,8
APP00523,Shortlisted,3,2026-04-05,Completed,4
APP00523,Interview 1,4,2026-04-07,Active,2
APP00524,Applied,1,2026-04-25,Completed,
APP00524,Screened,2,2026-05-02,Completed,7
APP00524,Shortlisted,3,2026-05-04,Rejected,2
APP00525,Applied,1,2026-04-09,Completed,
APP00525,Screened,2,2026-04-11,Completed,2
APP00525,Shortlisted,3,2026-04-19,Completed,8
APP00525,Interview 1,4,2026-04-25,Completed,6
APP00525,Interview 2,5,2026-05-02,Completed,7
APP00525,Offer,6,2026-05-11,Rejected,9
APP00526,Applied,1,2026-01-01,Completed,
APP00526,Screened,2,2026-01-05,Completed,4
APP00526,Shortlisted,3,2026-01-14,Completed,9
APP00526,Interview 1,4,2026-01-23,Completed,9
APP00526,Interview 2,5,2026-01-29,Withdrawn,6
APP00527,Applied,1,2026-04-21,Completed,
APP00527,Screened,2,2026-04-29,Completed,8
APP00527,Shortlisted,3,2026-05-08,Completed,9
APP00527,Interview 1,4,2026-05-11,Active,3
APP00528,Applied,1,2026-05-31,Completed,
APP00528,Screened,2,2026-06-04,Completed,4
APP00528,Shortlisted,3,2026-06-11,Rejected,7
APP00529,Applied,1,2026-03-01,Completed,
APP00529,Screened,2,2026-03-05,Completed,4
APP00529,Shortlisted,3,2026-03-12,Completed,7
APP00529,Interview 1,4,2026-03-20,Active,8
APP00530,Applied,1,2026-01-16,Completed,
APP00530,Screened,2,2026-01-18,Completed,2
APP00530,Shortlisted,3,2026-01-25,Completed,7
APP00530,Interview 1,4,2026-01-27,Completed,2
APP00530,Interview 2,5,2026-02-03,Completed,7
APP00530,Offer,6,2026-02-12,Active,9
APP00531,Applied,1,2026-03-25,Completed,
APP00531,Screened,2,2026-03-31,Completed,6
APP00531,Shortlisted,3,2026-04-05,Completed,5
APP00531,Interview 1,4,2026-04-13,Completed,8
APP00531,Interview 2,5,2026-04-15,Completed,2
APP00531,Offer,6,2026-04-21,Rejected,6
APP00532,Applied,1,2026-06-15,Completed,
APP00532,Screened,2,2026-06-17,Completed,2
APP00532,Shortlisted,3,2026-06-26,Rejected,9
APP00533,Applied,1,2026-05-20,Completed,
APP00533,Screened,2,2026-05-24,Completed,4
APP00533,Shortlisted,3,2026-05-26,Completed,2
APP00533,Interview 1,4,2026-06-04,Completed,9
APP00533,Interview 2,5,2026-06-13,Completed,9
APP00533,Offer,6,2026-06-17,Completed,4
APP00533,Hired,7,2026-06-24,Completed,7
APP00534,Applied,1,2026-05-15,Completed,
APP00534,Screened,2,2026-05-21,Completed,6
APP00534,Shortlisted,3,2026-05-23,Completed,2
APP00534,Interview 1,4,2026-05-30,Completed,7
APP00534,Interview 2,5,2026-06-01,Rejected,2
APP00535,Applied,1,2026-04-28,Completed,
APP00535,Screened,2,2026-05-02,Completed,4
APP00535,Shortlisted,3,2026-05-08,Completed,6
APP00535,Interview 1,4,2026-05-16,Completed,8
APP00535,Interview 2,5,2026-05-22,Active,6
APP00536,Applied,1,2026-04-14,Completed,
APP00536,Screened,2,2026-04-21,Completed,7
APP00536,Shortlisted,3,2026-04-24,Rejected,3
APP00537,Applied,1,2026-04-05,Completed,
APP00537,Screened,2,2026-04-12,Completed,7
APP00537,Shortlisted,3,2026-04-14,Rejected,2
APP00538,Applied,1,2026-03-08,Completed,
APP00538,Screened,2,2026-03-11,Rejected,3
APP00539,Applied,1,2026-02-12,Completed,
APP00539,Screened,2,2026-02-15,Completed,3
APP00539,Shortlisted,3,2026-02-22,Completed,7
APP00539,Interview 1,4,2026-02-27,Rejected,5
APP00540,Applied,1,2026-06-08,Completed,
APP00540,Screened,2,2026-06-17,Completed,9
APP00540,Shortlisted,3,2026-06-24,Completed,7
APP00540,Interview 1,4,2026-06-26,Completed,2
APP00540,Interview 2,5,2026-07-03,Withdrawn,7
APP00541,Applied,1,2026-03-11,Completed,
APP00541,Screened,2,2026-03-15,Completed,4
APP00541,Shortlisted,3,2026-03-19,Completed,4
APP00541,Interview 1,4,2026-03-26,Rejected,7
APP00542,Applied,1,2026-03-13,Completed,
APP00542,Screened,2,2026-03-19,Completed,6
APP00542,Shortlisted,3,2026-03-26,Rejected,7
APP00543,Applied,1,2026-06-07,Completed,
APP00543,Screened,2,2026-06-15,Completed,8
APP00543,Shortlisted,3,2026-06-22,Active,7
APP00544,Applied,1,2026-01-11,Completed,
APP00544,Screened,2,2026-01-16,Completed,5
APP00544,Shortlisted,3,2026-01-20,Completed,4
APP00544,Interview 1,4,2026-01-23,Rejected,3
APP00545,Applied,1,2026-01-26,Completed,
APP00545,Screened,2,2026-02-04,Completed,9
APP00545,Shortlisted,3,2026-02-08,Completed,4
APP00545,Interview 1,4,2026-02-17,Rejected,9
APP00546,Applied,1,2026-02-03,Completed,
APP00546,Screened,2,2026-02-06,Rejected,3
APP00547,Applied,1,2026-02-04,Completed,
APP00547,Screened,2,2026-02-06,Completed,2
APP00547,Shortlisted,3,2026-02-12,Completed,6
APP00547,Interview 1,4,2026-02-15,Completed,3
APP00547,Interview 2,5,2026-02-24,Completed,9
APP00547,Offer,6,2026-03-05,Completed,9
APP00547,Hired,7,2026-03-13,Completed,8
APP00548,Applied,1,2026-05-03,Completed,
APP00548,Screened,2,2026-05-11,Completed,8
APP00548,Shortlisted,3,2026-05-15,Completed,4
APP00548,Interview 1,4,2026-05-17,Rejected,2
APP00549,Applied,1,2026-05-21,Completed,
APP00549,Screened,2,2026-05-26,Completed,5
APP00549,Shortlisted,3,2026-05-31,Completed,5
APP00549,Interview 1,4,2026-06-09,Rejected,9
APP00550,Applied,1,2026-01-26,Completed,
APP00550,Screened,2,2026-01-30,Completed,4
APP00550,Shortlisted,3,2026-02-04,Completed,5
APP00550,Interview 1,4,2026-02-08,Rejected,4
APP00551,Applied,1,2026-06-15,Completed,
APP00551,Screened,2,2026-06-17,Rejected,2
APP00552,Applied,1,2026-05-28,Completed,
APP00552,Screened,2,2026-06-06,Completed,9
APP00552,Shortlisted,3,2026-06-08,Completed,2
APP00552,Interview 1,4,2026-06-12,Rejected,4
APP00553,Applied,1,2026-02-24,Completed,
APP00553,Screened,2,2026-02-27,Completed,3
APP00553,Shortlisted,3,2026-03-03,Completed,4
APP00553,Interview 1,4,2026-03-10,Active,7
APP00554,Applied,1,2026-05-13,Completed,
APP00554,Screened,2,2026-05-20,Withdrawn,7
APP00555,Applied,1,2026-03-02,Completed,
APP00555,Screened,2,2026-03-04,Completed,2
APP00555,Shortlisted,3,2026-03-09,Completed,5
APP00555,Interview 1,4,2026-03-11,Completed,2
APP00555,Interview 2,5,2026-03-18,Completed,7
APP00555,Offer,6,2026-03-21,Completed,3
APP00555,Hired,7,2026-03-23,Completed,2
APP00556,Applied,1,2026-03-19,Completed,
APP00556,Screened,2,2026-03-21,Completed,2
APP00556,Shortlisted,3,2026-03-29,Rejected,8
APP00557,Applied,1,2026-01-24,Completed,
APP00557,Screened,2,2026-01-29,Completed,5
APP00557,Shortlisted,3,2026-02-02,Completed,4
APP00557,Interview 1,4,2026-02-05,Rejected,3
APP00558,Applied,1,2026-04-08,Completed,
APP00558,Screened,2,2026-04-10,Completed,2
APP00558,Shortlisted,3,2026-04-19,Completed,9
APP00558,Interview 1,4,2026-04-23,Completed,4
APP00558,Interview 2,5,2026-04-28,Completed,5
APP00558,Offer,6,2026-04-30,Completed,2
APP00558,Hired,7,2026-05-04,Completed,4
APP00559,Applied,1,2026-02-08,Completed,
APP00559,Screened,2,2026-02-16,Completed,8
APP00559,Shortlisted,3,2026-02-20,Completed,4
APP00559,Interview 1,4,2026-02-27,Completed,7
APP00559,Interview 2,5,2026-03-01,Completed,2
APP00559,Offer,6,2026-03-06,Completed,5
APP00559,Hired,7,2026-03-13,Completed,7
APP00560,Applied,1,2026-04-27,Completed,
APP00560,Screened,2,2026-05-04,Completed,7
APP00560,Shortlisted,3,2026-05-12,Withdrawn,8
APP00561,Applied,1,2026-03-08,Rejected,
APP00562,Applied,1,2026-05-03,Completed,
APP00562,Screened,2,2026-05-12,Completed,9
APP00562,Shortlisted,3,2026-05-15,Completed,3
APP00562,Interview 1,4,2026-05-23,Completed,8
APP00562,Interview 2,5,2026-05-26,Completed,3
APP00562,Offer,6,2026-05-28,Completed,2
APP00562,Hired,7,2026-06-02,Completed,5
APP00563,Applied,1,2026-04-05,Completed,
APP00563,Screened,2,2026-04-12,Completed,7
APP00563,Shortlisted,3,2026-04-18,Rejected,6
APP00564,Applied,1,2026-05-03,Completed,
APP00564,Screened,2,2026-05-05,Completed,2
APP00564,Shortlisted,3,2026-05-08,Rejected,3
APP00565,Applied,1,2026-02-23,Completed,
APP00565,Screened,2,2026-03-01,Completed,6
APP00565,Shortlisted,3,2026-03-04,Completed,3
APP00565,Interview 1,4,2026-03-13,Rejected,9
APP00566,Applied,1,2026-01-28,Completed,
APP00566,Screened,2,2026-02-06,Completed,9
APP00566,Shortlisted,3,2026-02-09,Completed,3
APP00566,Interview 1,4,2026-02-14,Active,5
APP00567,Applied,1,2026-02-21,Rejected,
APP00568,Applied,1,2026-04-25,Completed,
APP00568,Screened,2,2026-04-27,Completed,2
APP00568,Shortlisted,3,2026-05-04,Active,7
APP00569,Applied,1,2026-02-10,Completed,
APP00569,Screened,2,2026-02-18,Completed,8
APP00569,Shortlisted,3,2026-02-22,Rejected,4
APP00570,Applied,1,2026-05-15,Rejected,
APP00571,Applied,1,2026-03-21,Completed,
APP00571,Screened,2,2026-03-23,Completed,2
APP00571,Shortlisted,3,2026-04-01,Completed,9
APP00571,Interview 1,4,2026-04-10,Completed,9
APP00571,Interview 2,5,2026-04-15,Completed,5
APP00571,Offer,6,2026-04-22,Completed,7
APP00571,Hired,7,2026-04-27,Completed,5
APP00572,Applied,1,2026-06-06,Completed,
APP00572,Screened,2,2026-06-14,Completed,8
APP00572,Shortlisted,3,2026-06-23,Completed,9
APP00572,Interview 1,4,2026-06-28,Rejected,5
APP00573,Applied,1,2026-04-16,Completed,
APP00573,Screened,2,2026-04-25,Completed,9
APP00573,Shortlisted,3,2026-05-04,Completed,9
APP00573,Interview 1,4,2026-05-10,Completed,6
APP00573,Interview 2,5,2026-05-16,Completed,6
APP00573,Offer,6,2026-05-20,Completed,4
APP00573,Hired,7,2026-05-28,Completed,8
APP00574,Applied,1,2026-05-19,Completed,
APP00574,Screened,2,2026-05-21,Completed,2
APP00574,Shortlisted,3,2026-05-27,Completed,6
APP00574,Interview 1,4,2026-05-30,Active,3
APP00575,Applied,1,2026-02-07,Rejected,
APP00576,Applied,1,2026-01-19,Completed,
APP00576,Screened,2,2026-01-22,Completed,3
APP00576,Shortlisted,3,2026-01-31,Rejected,9
APP00577,Applied,1,2026-05-27,Completed,
APP00577,Screened,2,2026-05-29,Completed,2
APP00577,Shortlisted,3,2026-06-04,Active,6
APP00578,Applied,1,2026-03-23,Completed,
APP00578,Screened,2,2026-03-29,Completed,6
APP00578,Shortlisted,3,2026-04-06,Completed,8
APP00578,Interview 1,4,2026-04-09,Completed,3
APP00578,Interview 2,5,2026-04-17,Rejected,8
APP00579,Applied,1,2026-02-28,Completed,
APP00579,Screened,2,2026-03-08,Completed,8
APP00579,Shortlisted,3,2026-03-10,Completed,2
APP00579,Interview 1,4,2026-03-19,Completed,9
APP00579,Interview 2,5,2026-03-26,Rejected,7
APP00580,Applied,1,2026-06-13,Completed,
APP00580,Screened,2,2026-06-21,Withdrawn,8
APP00581,Applied,1,2026-02-08,Completed,
APP00581,Screened,2,2026-02-13,Rejected,5
APP00582,Applied,1,2026-01-01,Completed,
APP00582,Screened,2,2026-01-06,Rejected,5
APP00583,Applied,1,2026-03-08,Completed,
APP00583,Screened,2,2026-03-16,Completed,8
APP00583,Shortlisted,3,2026-03-18,Rejected,2
APP00584,Applied,1,2026-01-19,Completed,
APP00584,Screened,2,2026-01-23,Completed,4
APP00584,Shortlisted,3,2026-01-28,Completed,5
APP00584,Interview 1,4,2026-02-05,Rejected,8
APP00585,Applied,1,2026-04-13,Completed,
APP00585,Screened,2,2026-04-19,Completed,6
APP00585,Shortlisted,3,2026-04-28,Completed,9
APP00585,Interview 1,4,2026-05-02,Completed,4
APP00585,Interview 2,5,2026-05-07,Completed,5
APP00585,Offer,6,2026-05-16,Completed,9
APP00585,Hired,7,2026-05-25,Completed,9
APP00586,Applied,1,2026-05-20,Completed,
APP00586,Screened,2,2026-05-24,Completed,4
APP00586,Shortlisted,3,2026-05-27,Completed,3
APP00586,Interview 1,4,2026-06-02,Completed,6
APP00586,Interview 2,5,2026-06-06,Completed,4
APP00586,Offer,6,2026-06-11,Completed,5
APP00586,Hired,7,2026-06-19,Completed,8
APP00587,Applied,1,2026-01-24,Completed,
APP00587,Screened,2,2026-01-28,Completed,4
APP00587,Shortlisted,3,2026-02-01,Completed,4
APP00587,Interview 1,4,2026-02-03,Completed,2
APP00587,Interview 2,5,2026-02-06,Rejected,3
APP00588,Applied,1,2026-06-15,Completed,
APP00588,Screened,2,2026-06-24,Completed,9
APP00588,Shortlisted,3,2026-06-26,Withdrawn,2
APP00589,Applied,1,2026-02-04,Completed,
APP00589,Screened,2,2026-02-12,Completed,8
APP00589,Shortlisted,3,2026-02-18,Active,6
APP00590,Applied,1,2026-04-21,Completed,
APP00590,Screened,2,2026-04-28,Completed,7
APP00590,Shortlisted,3,2026-05-06,Rejected,8
APP00591,Applied,1,2026-03-29,Completed,
APP00591,Screened,2,2026-04-03,Completed,5
APP00591,Shortlisted,3,2026-04-05,Completed,2
APP00591,Interview 1,4,2026-04-13,Completed,8
APP00591,Interview 2,5,2026-04-21,Completed,8
APP00591,Offer,6,2026-04-28,Rejected,7
APP00592,Applied,1,2026-02-08,Completed,
APP00592,Screened,2,2026-02-17,Completed,9
APP00592,Shortlisted,3,2026-02-23,Rejected,6
APP00593,Applied,1,2026-04-10,Completed,
APP00593,Screened,2,2026-04-16,Completed,6
APP00593,Shortlisted,3,2026-04-24,Active,8
APP00594,Applied,1,2026-01-28,Completed,
APP00594,Screened,2,2026-02-02,Completed,5
APP00594,Shortlisted,3,2026-02-05,Completed,3
APP00594,Interview 1,4,2026-02-09,Completed,4
APP00594,Interview 2,5,2026-02-15,Completed,6
APP00594,Offer,6,2026-02-20,Active,5
APP00595,Applied,1,2026-03-30,Completed,
APP00595,Screened,2,2026-04-03,Completed,4
APP00595,Shortlisted,3,2026-04-10,Completed,7
APP00595,Interview 1,4,2026-04-16,Rejected,6
APP00596,Applied,1,2026-01-13,Completed,
APP00596,Screened,2,2026-01-20,Completed,7
APP00596,Shortlisted,3,2026-01-24,Completed,4
APP00596,Interview 1,4,2026-01-29,Completed,5
APP00596,Interview 2,5,2026-02-01,Active,3
APP00597,Applied,1,2026-05-23,Completed,
APP00597,Screened,2,2026-05-25,Completed,2
APP00597,Shortlisted,3,2026-05-28,Completed,3
APP00597,Interview 1,4,2026-06-05,Completed,8
APP00597,Interview 2,5,2026-06-10,Rejected,5
APP00598,Applied,1,2026-04-12,Rejected,
APP00599,Applied,1,2026-03-08,Completed,
APP00599,Screened,2,2026-03-11,Completed,3
APP00599,Shortlisted,3,2026-03-20,Completed,9
APP00599,Interview 1,4,2026-03-25,Completed,5
APP00599,Interview 2,5,2026-03-28,Rejected,3
APP00600,Applied,1,2026-06-03,Completed,
APP00600,Screened,2,2026-06-09,Completed,6
APP00600,Shortlisted,3,2026-06-18,Completed,9
APP00600,Interview 1,4,2026-06-22,Active,4
APP00601,Applied,1,2026-05-23,Completed,
APP00601,Screened,2,2026-05-26,Completed,3
APP00601,Shortlisted,3,2026-05-30,Completed,4
APP00601,Interview 1,4,2026-06-02,Completed,3
APP00601,Interview 2,5,2026-06-04,Completed,2
APP00601,Offer,6,2026-06-08,Completed,4
APP00601,Hired,7,2026-06-13,Completed,5
APP00602,Applied,1,2026-04-22,Completed,
APP00602,Screened,2,2026-05-01,Completed,9
APP00602,Shortlisted,3,2026-05-09,Completed,8
APP00602,Interview 1,4,2026-05-12,Completed,3
APP00602,Interview 2,5,2026-05-14,Completed,2
APP00602,Offer,6,2026-05-16,Completed,2
APP00602,Hired,7,2026-05-25,Completed,9
APP00603,Applied,1,2026-03-22,Completed,
APP00603,Screened,2,2026-03-24,Completed,2
APP00603,Shortlisted,3,2026-03-29,Completed,5
APP00603,Interview 1,4,2026-03-31,Completed,2
APP00603,Interview 2,5,2026-04-08,Rejected,8
APP00604,Applied,1,2026-01-04,Completed,
APP00604,Screened,2,2026-01-09,Completed,5
APP00604,Shortlisted,3,2026-01-15,Active,6
APP00605,Applied,1,2026-01-26,Completed,
APP00605,Screened,2,2026-01-28,Completed,2
APP00605,Shortlisted,3,2026-02-04,Rejected,7
APP00606,Applied,1,2026-04-18,Completed,
APP00606,Screened,2,2026-04-26,Completed,8
APP00606,Shortlisted,3,2026-04-30,Completed,4
APP00606,Interview 1,4,2026-05-08,Completed,8
APP00606,Interview 2,5,2026-05-11,Completed,3
APP00606,Offer,6,2026-05-19,Completed,8
APP00606,Hired,7,2026-05-23,Completed,4
APP00607,Applied,1,2026-06-02,Completed,
APP00607,Screened,2,2026-06-09,Completed,7
APP00607,Shortlisted,3,2026-06-18,Completed,9
APP00607,Interview 1,4,2026-06-22,Completed,4
APP00607,Interview 2,5,2026-06-26,Completed,4
APP00607,Offer,6,2026-07-05,Completed,9
APP00607,Hired,7,2026-07-14,Completed,9
APP00608,Applied,1,2026-04-09,Completed,
APP00608,Screened,2,2026-04-13,Completed,4
APP00608,Shortlisted,3,2026-04-19,Completed,6
APP00608,Interview 1,4,2026-04-22,Completed,3
APP00608,Interview 2,5,2026-05-01,Completed,9
APP00608,Offer,6,2026-05-07,Completed,6
APP00608,Hired,7,2026-05-11,Completed,4
APP00609,Applied,1,2026-01-12,Completed,
APP00609,Screened,2,2026-01-16,Completed,4
APP00609,Shortlisted,3,2026-01-23,Completed,7
APP00609,Interview 1,4,2026-02-01,Completed,9
APP00609,Interview 2,5,2026-02-09,Completed,8
APP00609,Offer,6,2026-02-13,Completed,4
APP00609,Hired,7,2026-02-17,Completed,4
APP00610,Applied,1,2026-01-23,Completed,
APP00610,Screened,2,2026-02-01,Completed,9
APP00610,Shortlisted,3,2026-02-06,Rejected,5
APP00611,Applied,1,2026-04-10,Completed,
APP00611,Screened,2,2026-04-12,Completed,2
APP00611,Shortlisted,3,2026-04-19,Completed,7
APP00611,Interview 1,4,2026-04-21,Completed,2
APP00611,Interview 2,5,2026-04-28,Rejected,7
APP00612,Applied,1,2026-01-19,Rejected,
APP00613,Applied,1,2026-05-24,Completed,
APP00613,Screened,2,2026-06-02,Completed,9
APP00613,Shortlisted,3,2026-06-10,Completed,8
APP00613,Interview 1,4,2026-06-15,Completed,5
APP00613,Interview 2,5,2026-06-23,Completed,8
APP00613,Offer,6,2026-06-26,Completed,3
APP00613,Hired,7,2026-07-01,Completed,5
APP00614,Applied,1,2026-04-01,Completed,
APP00614,Screened,2,2026-04-06,Completed,5
APP00614,Shortlisted,3,2026-04-13,Completed,7
APP00614,Interview 1,4,2026-04-22,Rejected,9
APP00615,Applied,1,2026-01-10,Completed,
APP00615,Screened,2,2026-01-16,Rejected,6
APP00616,Applied,1,2026-05-21,Completed,
APP00616,Screened,2,2026-05-27,Completed,6
APP00616,Shortlisted,3,2026-06-04,Rejected,8
APP00617,Applied,1,2026-03-26,Completed,
APP00617,Screened,2,2026-04-02,Completed,7
APP00617,Shortlisted,3,2026-04-11,Withdrawn,9
APP00618,Applied,1,2026-04-04,Completed,
APP00618,Screened,2,2026-04-11,Completed,7
APP00618,Shortlisted,3,2026-04-18,Completed,7
APP00618,Interview 1,4,2026-04-21,Rejected,3
APP00619,Applied,1,2026-05-10,Rejected,
APP00620,Applied,1,2026-02-15,Completed,
APP00620,Screened,2,2026-02-18,Completed,3
APP00620,Shortlisted,3,2026-02-22,Rejected,4
APP00621,Applied,1,2026-04-23,Completed,
APP00621,Screened,2,2026-04-27,Completed,4
APP00621,Shortlisted,3,2026-05-05,Rejected,8
APP00622,Applied,1,2026-01-29,Completed,
APP00622,Screened,2,2026-02-04,Completed,6
APP00622,Shortlisted,3,2026-02-13,Completed,9
APP00622,Interview 1,4,2026-02-20,Completed,7
APP00622,Interview 2,5,2026-02-22,Rejected,2
APP00623,Applied,1,2026-03-19,Completed,
APP00623,Screened,2,2026-03-23,Completed,4
APP00623,Shortlisted,3,2026-03-25,Completed,2
APP00623,Interview 1,4,2026-03-30,Rejected,5
APP00624,Applied,1,2026-06-07,Completed,
APP00624,Screened,2,2026-06-14,Completed,7
APP00624,Shortlisted,3,2026-06-18,Rejected,4
APP00625,Applied,1,2026-01-09,Completed,
APP00625,Screened,2,2026-01-17,Completed,8
APP00625,Shortlisted,3,2026-01-19,Completed,2
APP00625,Interview 1,4,2026-01-22,Rejected,3
APP00626,Applied,1,2026-05-26,Completed,
APP00626,Screened,2,2026-05-28,Completed,2
APP00626,Shortlisted,3,2026-06-05,Completed,8
APP00626,Interview 1,4,2026-06-14,Completed,9
APP00626,Interview 2,5,2026-06-16,Completed,2
APP00626,Offer,6,2026-06-19,Rejected,3
APP00627,Applied,1,2026-02-26,Rejected,
APP00628,Applied,1,2026-04-02,Completed,
APP00628,Screened,2,2026-04-07,Completed,5
APP00628,Shortlisted,3,2026-04-09,Completed,2
APP00628,Interview 1,4,2026-04-13,Rejected,4
APP00629,Applied,1,2026-05-25,Completed,
APP00629,Screened,2,2026-05-29,Completed,4
APP00629,Shortlisted,3,2026-06-06,Completed,8
APP00629,Interview 1,4,2026-06-12,Completed,6
APP00629,Interview 2,5,2026-06-21,Rejected,9
APP00630,Applied,1,2026-01-24,Completed,
APP00630,Screened,2,2026-01-28,Completed,4
APP00630,Shortlisted,3,2026-02-02,Completed,5
APP00630,Interview 1,4,2026-02-10,Completed,8
APP00630,Interview 2,5,2026-02-13,Completed,3
APP00630,Offer,6,2026-02-16,Completed,3
APP00630,Hired,7,2026-02-19,Completed,3
APP00631,Applied,1,2026-05-31,Completed,
APP00631,Screened,2,2026-06-03,Completed,3
APP00631,Shortlisted,3,2026-06-11,Completed,8
APP00631,Interview 1,4,2026-06-13,Withdrawn,2
APP00632,Applied,1,2026-05-11,Completed,
APP00632,Screened,2,2026-05-17,Completed,6
APP00632,Shortlisted,3,2026-05-19,Completed,2
APP00632,Interview 1,4,2026-05-22,Completed,3
APP00632,Interview 2,5,2026-05-27,Completed,5
APP00632,Offer,6,2026-05-29,Completed,2
APP00632,Hired,7,2026-06-04,Completed,6
APP00633,Applied,1,2026-01-17,Completed,
APP00633,Screened,2,2026-01-21,Completed,4
APP00633,Shortlisted,3,2026-01-23,Completed,2
APP00633,Interview 1,4,2026-01-27,Active,4
APP00634,Applied,1,2026-03-04,Completed,
APP00634,Screened,2,2026-03-11,Completed,7
APP00634,Shortlisted,3,2026-03-13,Completed,2
APP00634,Interview 1,4,2026-03-21,Rejected,8
APP00635,Applied,1,2026-05-30,Completed,
APP00635,Screened,2,2026-06-03,Completed,4
APP00635,Shortlisted,3,2026-06-06,Completed,3
APP00635,Interview 1,4,2026-06-14,Completed,8
APP00635,Interview 2,5,2026-06-19,Completed,5
APP00635,Offer,6,2026-06-27,Completed,8
APP00635,Hired,7,2026-07-05,Completed,8
APP00636,Applied,1,2026-05-05,Completed,
APP00636,Screened,2,2026-05-13,Completed,8
APP00636,Shortlisted,3,2026-05-22,Completed,9
APP00636,Interview 1,4,2026-05-24,Completed,2
APP00636,Interview 2,5,2026-05-31,Rejected,7
APP00637,Applied,1,2026-02-27,Completed,
APP00637,Screened,2,2026-03-04,Completed,5
APP00637,Shortlisted,3,2026-03-08,Completed,4
APP00637,Interview 1,4,2026-03-12,Completed,4
APP00637,Interview 2,5,2026-03-16,Withdrawn,4
APP00638,Applied,1,2026-06-02,Completed,
APP00638,Screened,2,2026-06-08,Completed,6
APP00638,Shortlisted,3,2026-06-11,Completed,3
APP00638,Interview 1,4,2026-06-19,Completed,8
APP00638,Interview 2,5,2026-06-26,Completed,7
APP00638,Offer,6,2026-06-29,Rejected,3
APP00639,Applied,1,2026-04-30,Completed,
APP00639,Screened,2,2026-05-08,Completed,8
APP00639,Shortlisted,3,2026-05-14,Completed,6
APP00639,Interview 1,4,2026-05-21,Rejected,7
APP00640,Applied,1,2026-04-21,Completed,
APP00640,Screened,2,2026-04-23,Completed,2
APP00640,Shortlisted,3,2026-04-25,Completed,2
APP00640,Interview 1,4,2026-05-02,Completed,7
APP00640,Interview 2,5,2026-05-06,Completed,4
APP00640,Offer,6,2026-05-09,Completed,3
APP00640,Hired,7,2026-05-14,Completed,5
APP00641,Applied,1,2026-05-31,Completed,
APP00641,Screened,2,2026-06-06,Completed,6
APP00641,Shortlisted,3,2026-06-11,Completed,5
APP00641,Interview 1,4,2026-06-16,Completed,5
APP00641,Interview 2,5,2026-06-25,Completed,9
APP00641,Offer,6,2026-06-28,Rejected,3
APP00642,Applied,1,2026-05-21,Completed,
APP00642,Screened,2,2026-05-27,Completed,6
APP00642,Shortlisted,3,2026-05-31,Rejected,4
APP00643,Applied,1,2026-03-10,Rejected,
APP00644,Applied,1,2026-03-29,Completed,
APP00644,Screened,2,2026-04-06,Completed,8
APP00644,Shortlisted,3,2026-04-14,Completed,8
APP00644,Interview 1,4,2026-04-21,Completed,7
APP00644,Interview 2,5,2026-04-28,Completed,7
APP00644,Offer,6,2026-04-30,Active,2
APP00645,Applied,1,2026-04-29,Completed,
APP00645,Screened,2,2026-05-04,Completed,5
APP00645,Shortlisted,3,2026-05-07,Completed,3
APP00645,Interview 1,4,2026-05-12,Completed,5
APP00645,Interview 2,5,2026-05-14,Completed,2
APP00645,Offer,6,2026-05-22,Completed,8
APP00645,Hired,7,2026-05-26,Completed,4
APP00646,Applied,1,2026-02-02,Completed,
APP00646,Screened,2,2026-02-06,Withdrawn,4
APP00647,Applied,1,2026-05-14,Completed,
APP00647,Screened,2,2026-05-21,Completed,7
APP00647,Shortlisted,3,2026-05-26,Completed,5
APP00647,Interview 1,4,2026-05-30,Withdrawn,4
APP00648,Applied,1,2026-01-12,Withdrawn,
APP00649,Applied,1,2026-01-26,Completed,
APP00649,Screened,2,2026-01-31,Completed,5
APP00649,Shortlisted,3,2026-02-04,Withdrawn,4
APP00650,Applied,1,2026-03-09,Completed,
APP00650,Screened,2,2026-03-15,Withdrawn,6
APP00651,Applied,1,2026-02-09,Rejected,
APP00652,Applied,1,2026-05-24,Completed,
APP00652,Screened,2,2026-05-28,Completed,4
APP00652,Shortlisted,3,2026-06-01,Completed,4
APP00652,Interview 1,4,2026-06-08,Rejected,7
APP00653,Applied,1,2026-03-04,Completed,
APP00653,Screened,2,2026-03-10,Completed,6
APP00653,Shortlisted,3,2026-03-13,Rejected,3
APP00654,Applied,1,2026-03-22,Completed,
APP00654,Screened,2,2026-03-26,Completed,4
APP00654,Shortlisted,3,2026-03-28,Active,2
APP00655,Applied,1,2026-02-14,Completed,
APP00655,Screened,2,2026-02-23,Completed,9
APP00655,Shortlisted,3,2026-03-02,Completed,7
APP00655,Interview 1,4,2026-03-10,Rejected,8
APP00656,Applied,1,2026-01-23,Completed,
APP00656,Screened,2,2026-01-30,Completed,7
APP00656,Shortlisted,3,2026-02-06,Completed,7
APP00656,Interview 1,4,2026-02-14,Completed,8
APP00656,Interview 2,5,2026-02-19,Completed,5
